0.028829,0.02883,0.029264,0.033858,0.044594,0.057661,0.069862,0.080957,0.091482,0.10179,0.11192,0.12241,0.13263,0.14275,0.15269,0.16364,0.17387,0.18398,0.19391,0.20553,0.21587,0.22606,0.23604,0.24821,0.25853,0.26865,0.28054,0.29078,0.30077,0.31049,0.32215,0.33183,0.34121,0.35029,0.36139,0.37031,0.37893,0.38724,0.39762,0.40574,0.41357,0.4211,0.43068,0.438,0.44505,0.45182,0.46055,0.4671,0.4734,0.47945,0.48729,0.49311,0.4987,0.50569,0.51102,0.51615,0.52107,0.52724,0.53192,0.53641,0.54072,0.54614,0.55023,0.55415,0.55792,0.56266,0.56623,0.56966,0.57295,0.57711,0.58022,0.58322,0.5861,0.58975,0.59248,0.59511,0.59835,0.60084,0.60323,0.60554,0.60838,0.61057,0.61268,0.61471,0.6172,0.61912,0.62098,0.62276,0.62492,0.62661,0.62824,0.62982,0.63168,0.63316,0.63459,0.63596,0.63754,0.63883,0.64008,0.64127
0.034802,0.034802,0.035398,0.041687,0.056296,0.073881,0.090042,0.10454,0.11821,0.13163,0.14491,0.1588,0.17245,0.18606,0.19952,0.21438,0.22827,0.24195,0.25529,0.27049,0.2839,0.2969,0.30938,0.324,0.33626,0.348,0.36138,0.37272,0.38358,0.39394,0.40612,0.41607,0.42557,0.43464,0.44554,0.4542,0.46246,0.47033,0.47993,0.4874,0.49451,0.50129,0.50962,0.51602,0.5221,0.52789,0.53507,0.54052,0.54571,0.55064,0.5568,0.56144,0.56586,0.5712,0.57535,0.57931,0.58309,0.58767,0.59121,0.5946,0.59784,0.60175,0.60478,0.60768,0.61046,0.61377,0.61636,0.61884,0.62121,0.62397,0.62617,0.62827,0.63028,0.63254,0.63438,0.63614,0.63799,0.63959,0.64111,0.64256,0.64395,0.64524,0.64646,0.64761,0.64857,0.64957,0.6505,0.65138,0.65192,0.65264,0.65331,0.65392,0.65406,0.65453,0.65494,0.6553,0.65505,0.65527,0.65543,0.65554
0.046351,0.046351,0.047057,0.054513,0.071884,0.092871,0.11226,0.12982,0.14659,0.16323,0.17982,0.19727,0.2144,0.23144,0.24816,0.26632,0.28308,0.29932,0.31488,0.33225,0.34735,0.36174,0.37539,0.39115,0.4042,0.41658,0.43045,0.4421,0.45314,0.46357,0.47541,0.4851,0.49422,0.5028,0.5126,0.52047,0.52786,0.53479,0.54275,0.54906,0.55498,0.56054,0.56696,0.57201,0.57675,0.58121,0.58638,0.59043,0.59424,0.59783,0.60196,0.60521,0.60828,0.61165,0.61441,0.61701,0.61946,0.62204,0.62422,0.62626,0.62818,0.63003,0.6317,0.63325,0.63469,0.63588,0.63708,0.63819,0.6392,0.63976,0.64054,0.64123,0.64184,0.6418,0.64218,0.64249,0.64203,0.64211,0.64212,0.64206,0.64106,0.64078,0.64043,0.64001,0.6385,0.63786,0.63717,0.63641,0.6344,0.63342,0.63239,0.6313,0.62881,0.6275,0.62613,0.62471,0.62175,0.62011,0.61841,0.61667
0.056672,0.056673,0.057517,0.066474,0.087613,0.11371,0.13838,0.16095,0.1824,0.20343,0.22411,0.24544,0.26605,0.28614,0.30546,0.32589,0.34439,0.36194,0.37846,0.39651,0.41195,0.42646,0.44002,0.4553,0.46783,0.47954,0.49228,0.50292,0.51286,0.52212,0.53228,0.54061,0.54837,0.55558,0.56356,0.57002,0.57604,0.58164,0.58787,0.59287,0.59754,0.6019,0.60669,0.61057,0.61418,0.61755,0.62115,0.62411,0.62687,0.62943,0.63197,0.63417,0.6362,0.63797,0.63965,0.64118,0.64257,0.64346,0.64452,0.64545,0.64625,0.64631,0.6468,0.64717,0.64743,0.6467,0.64665,0.6465,0.64624,0.64477,0.64421,0.64355,0.6428,0.64061,0.63955,0.6384,0.63574,0.63429,0.63275,0.63112,0.62779,0.62585,0.62383,0.62173,0.61774,0.61532,0.61281,0.61023,0.60558,0.60267,0.59967,0.5966,0.59128,0.58787,0.58437,0.58079,0.57481,0.57087,0.56685,0.56274
0.058412,0.058413,0.059413,0.070023,0.09508,0.12595,0.1549,0.18112,0.20581,0.22979,0.25309,0.27671,0.29912,0.32056,0.3408,0.36185,0.38064,0.39826,0.41465,0.43219,0.44706,0.46082,0.47349,0.48722,0.49844,0.50874,0.51949,0.52846,0.5367,0.54425,0.55222,0.55878,0.56482,0.57036,0.57623,0.58104,0.58547,0.58954,0.59373,0.59722,0.60042,0.60335,0.60611,0.60853,0.61071,0.61268,0.61414,0.61563,0.61693,0.61805,0.61832,0.61899,0.61949,0.61892,0.61898,0.61887,0.61863,0.61702,0.61634,0.61552,0.61457,0.61197,0.61058,0.60907,0.60744,0.60389,0.60183,0.59965,0.59735,0.59289,0.59015,0.58731,0.58436,0.57898,0.57558,0.57206,0.56613,0.56216,0.55807,0.55387,0.54705,0.54238,0.53758,0.53267,0.52495,0.51955,0.51401,0.50835,0.49972,0.49354,0.48723,0.48078,0.47123,0.46423,0.4571,0.44981,0.43934,0.43149,0.42348,0.41532
0.074014,0.074015,0.075113,0.086712,0.11376,0.14678,0.178,0.20681,0.23426,0.26092,0.28663,0.31247,0.33669,0.35965,0.38114,0.40328,0.42284,0.44097,0.45763,0.47501,0.48962,0.50296,0.51505,0.52777,0.53816,0.5476,0.55721,0.56526,0.5726,0.57928,0.58612,0.59182,0.59703,0.60177,0.60648,0.61047,0.61409,0.61737,0.62028,0.62291,0.62524,0.6273,0.62862,0.63008,0.6313,0.63229,0.63214,0.63256,0.63277,0.63279,0.63127,0.63072,0.62999,0.62756,0.62628,0.62482,0.6232,0.61954,0.61736,0.61502,0.61252,0.60767,0.60461,0.60139,0.59803,0.592,0.58805,0.58395,0.5797,0.57251,0.56765,0.56263,0.55746,0.54911,0.5433,0.53732,0.52827,0.52164,0.51483,0.50784,0.49761,0.48994,0.48206,0.47399,0.46259,0.4538,0.4448,0.43558,0.42302,0.41305,0.40285,0.39242,0.37872,0.36752,0.35606,0.34435,0.32961,0.31712,0.30437,0.29135
0.078927,0.078929,0.080298,0.094751,0.12836,0.16901,0.2067,0.24055,0.27197,0.30175,0.32981,0.35735,0.38264,0.40614,0.42772,0.44948,0.46839,0.48564,0.50127,0.51736,0.53076,0.54289,0.55384,0.56538,0.57475,0.58325,0.59192,0.59916,0.60574,0.61173,0.61771,0.62272,0.62725,0.63133,0.63503,0.63826,0.64112,0.64361,0.64526,0.64697,0.64837,0.64946,0.64921,0.64955,0.64962,0.64943,0.64741,0.64648,0.64531,0.64392,0.64024,0.63811,0.63576,0.63103,0.62795,0.62466,0.62116,0.61491,0.61067,0.60622,0.60156,0.59383,0.5884,0.58276,0.57692,0.5677,0.56105,0.55417,0.54706,0.53635,0.52838,0.52018,0.51173,0.4995,0.49015,0.48052,0.46744,0.45688,0.44603,0.43488,0.42032,0.4082,0.39574,0.38296,0.36699,0.35321,0.33906,0.32456,0.30731,0.2918,0.27591,0.25964,0.2413,0.22405,0.20641,0.18837,0.16923,0.15029,0.13096,0.11124
0.09087,0.090871,0.092314,0.10753,0.14282,0.18561,0.2259,0.26296,0.29791,0.33107,0.36201,0.39156,0.41809,0.44202,0.46338,0.48392,0.50142,0.51696,0.53071,0.5443,0.55557,0.56563,0.57458,0.58359,0.59099,0.59761,0.6039,0.60925,0.61401,0.61823,0.62179,0.62496,0.62767,0.62997,0.63112,0.63245,0.63341,0.63403,0.63296,0.63264,0.63201,0.63108,0.6279,0.62605,0.62391,0.62151,0.61633,0.61299,0.60939,0.60553,0.59839,0.59357,0.58849,0.58014,0.57408,0.56774,0.56113,0.55087,0.54324,0.5353,0.52708,0.51489,0.50557,0.49593,0.48597,0.47183,0.46071,0.44924,0.43741,0.42135,0.4083,0.39486,0.38102,0.36312,0.34803,0.3325,0.31374,0.29699,0.27978,0.26212,0.24191,0.22306,0.20374,0.18396,0.16269,0.14183,0.12051,0.098745,0.076935,0.054285,0.031216,0.0077451,-0.013949,-0.038023,-0.062436,-0.087163,-0.10799,-0.13296,-0.15815,-0.18352
0.087236,0.087237,0.088849,0.10582,0.14504,0.19208,0.23549,0.27446,0.31055,0.34458,0.3764,0.40708,0.43479,0.45991,0.48233,0.50366,0.52176,0.5377,0.55165,0.56508,0.57619,0.58597,0.59458,0.60283,0.60964,0.61562,0.62082,0.62532,0.62917,0.63243,0.63446,0.63645,0.63795,0.63898,0.63819,0.63804,0.63748,0.63654,0.63315,0.63106,0.62862,0.62583,0.62001,0.61609,0.61183,0.60725,0.59908,0.59334,0.58726,0.58088,0.57038,0.56277,0.55481,0.54292,0.53371,0.52411,0.51415,0.49994,0.48863,0.4769,0.46476,0.44824,0.43467,0.42062,0.40611,0.38732,0.37131,0.35478,0.33774,0.31684,0.29827,0.27914,0.25945,0.23677,0.2156,0.19386,0.17065,0.14759,0.12395,0.099733,0.075786,0.050508,0.024703,-0.0016066,-0.025434,-0.052432,-0.079844,-0.10764,-0.13035,-0.15834,-0.18657,-0.215,-0.23563,-0.26369,-0.29178,-0.31985,-0.33758,-0.36472,-0.39165,-0.41833
0.09947,0.099471,0.10118,0.11912,0.16056,0.21029,0.25614,0.29714,0.33482,0.36996,0.40232,0.43268,0.45949,0.48312,0.50365,0.5224,0.53804,0.55149,0.56301,0.5736,0.58227,0.58973,0.5961,0.60164,0.60622,0.61005,0.61271,0.61506,0.61682,0.61805,0.61764,0.61761,0.61712,0.61622,0.61311,0.61103,0.60857,0.60576,0.60015,0.59618,0.59185,0.58721,0.57915,0.57329,0.56708,0.56055,0.55002,0.54218,0.53398,0.52542,0.51235,0.50237,0.49198,0.47735,0.46548,0.45315,0.44035,0.42314,0.40875,0.39383,0.37839,0.35866,0.34155,0.32386,0.30558,0.28354,0.26359,0.24301,0.2218,0.19789,0.1751,0.15166,0.12758,0.10247,0.077035,0.050985,0.026037,-0.0010445,-0.02867,-0.05681,-0.081288,-0.10997,-0.13904,-0.16846,-0.19134,-0.2207,-0.25022,-0.27984,-0.30009,-0.329,-0.35782,-0.38647,-0.4033,-0.43064,-0.45762,-0.48418,-0.49729,-0.52209,-0.54631,-0.56991
0.11247,0.11247,0.11437,0.13438,0.18092,0.23661,0.28611,0.32761,0.36363,0.39599,0.42517,0.45223,0.47596,0.49685,0.51502,0.53174,0.54572,0.5578,0.56819,0.5775,0.58515,0.5916,0.59699,0.60086,0.60418,0.60667,0.60731,0.60801,0.60804,0.60748,0.6045,0.60237,0.59972,0.59661,0.59042,0.58581,0.58076,0.57529,0.56604,0.55905,0.55162,0.54377,0.53145,0.52198,0.51204,0.50165,0.48617,0.47401,0.46133,0.44814,0.42944,0.41433,0.39863,0.37812,0.36049,0.34219,0.32322,0.29978,0.27884,0.25718,0.2348,0.20889,0.18463,0.15962,0.13389,0.10629,0.07892,0.050853,0.022113,-0.0060433,-0.035958,-0.066447,-0.097468,-0.12476,-0.15629,-0.18817,-0.21354,-0.24528,-0.27715,-0.30909,-0.33129,-0.36226,-0.39304,-0.42354,-0.44161,-0.47042,-0.49872,-0.52643,-0.54006,-0.56559,-0.59036,-0.61433,-0.6238,-0.64538,-0.66608,-0.68588,-0.69185,-0.70932,-0.7259,-0.7416
