4.1121,3.6071,3.3565,3.3563,3.3308,3.3104,3.333,3.3623,3.3255,3.2896,3.2638,3.4118,3.3682,3.3634,3.3083,3.3077,3.2961,3.3144,3.4061,3.3605,3.3466,3.32,3.3535,3.2951,3.3537,3.3219,3.3485,3.3005,3.3039,3.3282,3.4066,3.3616,3.2956,3.3097,3.3102,3.3465,3.3119,3.3409,3.4392,3.3047,3.322,3.2934,3.3058,3.294,3.3228,3.3803,3.3032,3.3096,3.338,3.3294,3.3193,3.2659,3.364,3.3991,3.3481,3.3881,3.3117,3.3198,3.2842,3.3338,3.3709,3.3491,3.3029,3.3185,3.3026,3.3367,3.3765,3.3083,3.3651,3.3271,3.2973,3.328,3.3519,3.3559,3.3551,3.2861,3.3477,3.315,3.3766,3.3485,3.3563,3.3127,3.2957,3.3016,3.4511,3.3193,3.2817,3.3317,3.3288,3.287,3.3996,3.3353,3.3044,3.3812,3.4773,3.3156,3.3618,3.2932,3.284,3.3431
1.9111,1.9277,1.8864,1.9548,1.9635,1.9147,1.9308,1.8852,1.9143,1.8762,1.9178,1.8776,1.9147,1.949,1.9148,1.8991,1.9478,1.883,1.8796,1.8897,1.9098,1.9356,1.8984,1.8699,1.8968,1.9546,1.8904,1.908,1.8851,1.8853,1.8987,1.8858,1.9353,1.9251,1.9171,1.959,1.9739,1.898,1.9291,1.8891,1.8881,1.8804,1.9293,1.91,1.8964,1.8864,1.9488,1.9,1.9279,1.8807,1.8997,2.0083,1.9004,1.9077,1.8972,1.9167,1.8937,1.8944,1.9258,1.9117,1.8943,1.8963,1.9301,1.895,1.8932,1.8786,1.8928,1.9649,1.8849,1.8845,1.8825,1.9423,1.8818,1.8999,1.8767,1.9105,1.8946,1.9471,1.8815,1.9412,1.8965,1.9777,1.8965,1.9237,1.9345,1.9441,1.8783,1.894,1.9405,1.893,1.9018,1.8962,1.8924,1.9531,1.8925,1.8788,1.892,1.9217,1.9091,1.8983
1.294,1.2191,1.221,1.2489,1.2536,1.223,1.2562,1.2643,1.2904,1.248,1.2622,1.2336,1.242,1.2318,1.3061,1.2364,1.2667,1.2663,1.2336,1.2544,1.2697,1.2599,1.3104,1.2631,1.2435,1.231,1.2571,1.2446,1.2814,1.2587,1.2646,1.2454,1.2937,1.2476,1.2756,1.2491,1.275,1.2251,1.2694,1.2521,1.3239,1.2346,1.2607,1.2689,1.2446,1.2583,1.2541,1.2526,1.2786,1.2545,1.2414,1.232,1.2462,1.2541,1.2893,1.2516,1.2611,1.2283,1.2567,1.2416,1.2287,1.2997,1.2498,1.2721,1.2725,1.3213,1.2652,1.3101,1.2359,1.2384,1.2727,1.2934,1.2578,1.2361,1.241,1.2719,1.2467,1.2861,1.2443,1.2568,1.2626,1.2856,1.2608,1.2328,1.2733,1.2406,1.2404,1.2574,1.241,1.2311,1.2568,1.2483,1.2921,1.2699,1.2527,1.2429,1.2602,1.252,1.2298,1.2466
0.91269,0.88038,0.89053,0.90797,0.89415,0.89134,0.86773,0.89921,0.89649,0.87246,0.87717,0.89258,0.89425,0.98006,0.87621,0.89147,0.89897,0.88648,0.8816,0.96744,0.8934,0.87059,0.88493,0.8748,0.90958,0.8856,0.88504,0.88617,0.87041,0.87473,0.92801,0.85845,0.89547,0.89782,0.87318,0.92302,0.90171,0.9,0.8816,0.89863,0.88169,0.9029,0.87913,0.85911,0.89273,0.9102,0.88473,0.96011,0.88028,0.88634,0.89925,0.90064,0.89637,0.90031,0.88736,0.92009,0.93815,0.92854,0.92923,1.0733,0.90964,0.94183,0.89007,0.87843,0.8824,0.88429,0.93619,0.89152,0.87075,0.87835,0.88812,0.88174,0.8983,0.89468,0.88157,0.8876,0.8752,0.90546,0.88592,0.92432,0.88825,0.88505,0.87515,0.90371,0.90773,0.90421,0.8771,0.88709,0.91635,0.90924,0.88165,0.89892,0.87766,0.87752,0.89081,0.94817,0.88233,0.87956,0.9007,0.87481
0.68972,0.67269,0.65963,0.69742,0.68965,0.6737,0.69759,0.70014,0.68004,0.68774,0.66954,0.69347,0.65807,0.66904,0.67906,0.69597,0.66185,0.67814,0.65982,0.68074,0.72634,0.67303,0.66569,0.67346,0.68757,0.67165,0.68009,0.68628,0.67173,0.68004,0.68708,0.66723,0.7392,0.73701,0.66233,0.66451,0.69527,0.67857,0.67133,0.66742,0.66641,0.67225,0.67142,0.68763,0.69354,0.67018,0.67374,0.68619,0.68523,0.69389,0.66457,0.66948,0.68682,0.66494,0.67332,0.69993,0.67301,0.66974,0.69495,0.67514,0.68094,0.67909,0.67412,0.66394,0.68606,0.67384,0.70958,0.67688,0.70314,0.68574,0.69439,0.66542,0.66908,0.6693,0.68034,0.67043,0.67494,0.69282,0.67503,0.72141,0.68494,0.70096,0.68321,0.68965,0.6739,0.65461,0.65985,0.68436,0.67668,0.66041,0.6732,0.72724,0.69394,0.66241,0.6706,0.68907,0.67641,0.66301,0.68745,0.697
0.56316,0.55868,0.56072,0.54689,0.56257,0.56956,0.62826,0.54368,0.54992,0.57233,0.54899,0.57209,0.54496,0.55649,0.54839,0.54702,0.55008,0.55926,0.54585,0.55481,0.55431,0.55298,0.54388,0.54745,0.59595,0.58701,0.57582,0.54712,0.56364,0.57647,0.56538,0.55862,0.54324,0.58294,0.56337,0.60307,0.56786,0.56533,0.54764,0.56245,0.55091,0.54799,0.56003,0.55106,0.54911,0.55886,0.56909,0.57076,0.56649,0.57218,0.54845,0.54868,0.58827,0.59469,0.57242,0.57012,0.57135,0.5512,0.5625,0.5641,0.58844,0.56711,0.56004,0.55114,0.55355,0.5474,0.58064,0.54773,0.58362,0.57354,0.5578,0.54946,0.5493,0.54453,0.63118,0.58152,0.54865,0.55348,0.54579,0.56484,0.55779,0.54587,0.58187,0.56617,0.57637,0.54507,0.57009,0.55406,0.55767,0.56377,0.54825,0.5471,0.56391,0.57159,0.55483,0.56352,0.61503,0.57866,0.54347,0.56362
0.4731,0.4536,0.44431,0.47207,0.46235,0.46359,0.43928,0.47022,0.45958,0.44157,0.45227,0.45012,0.46691,0.47161,0.44869,0.44974,0.4662,0.46098,0.43925,0.45756,0.45164,0.44554,0.46859,0.46029,0.47975,0.44733,0.45623,0.44731,0.45065,0.44384,0.50956,0.44726,0.45528,0.45061,0.44875,0.45859,0.43485,0.43852,0.47212,0.47049,0.45175,0.45296,0.46873,0.45088,0.44273,0.47958,0.44346,0.44421,0.47062,0.45816,0.44307,0.4618,0.43443,0.43966,0.45866,0.44382,0.45356,0.46138,0.47011,0.49243,0.43685,0.44,0.46428,0.44918,0.45167,0.4397,0.4697,0.44844,0.469,0.45684,0.44033,0.44032,0.47073,0.46021,0.45597,0.45284,0.44335,0.46868,0.46617,0.44093,0.47107,0.50466,0.46329,0.44862,0.45222,0.44732,0.46882,0.44938,0.46032,0.44687,0.46216,0.46249,0.46376,0.44252,0.47555,0.44474,0.45918,0.44058,0.46023,0.44937
0.37775,0.40647,0.40648,0.37442,0.3957,0.36645,0.37723,0.38488,0.37858,0.39768,0.39526,0.37681,0.39153,0.3712,0.38024,0.37147,0.37207,0.4012,0.39306,0.377,0.39322,0.37661,0.38835,0.37113,0.36939,0.37921,0.44557,0.45387,0.38119,0.39956,0.39769,0.45419,0.39112,0.39426,0.38399,0.45897,0.38772,0.40344,0.40707,0.43077,0.38801,0.38507,0.39205,0.39899,0.3821,0.38477,0.37437,0.38112,0.37888,0.36617,0.37571,0.39165,0.37912,0.38006,0.38812,0.38222,0.39215,0.36908,0.3772,0.38022,0.39684,0.40673,0.38658,0.3924,0.37037,0.43248,0.37213,0.39589,0.37731,0.37775,0.3932,0.39207,0.38925,0.38092,0.38272,0.39024,0.38001,0.39537,0.37374,0.38826,0.37388,0.4001,0.38574,0.40506,0.39725,0.39027,0.38168,0.41568,0.40066,0.38867,0.38677,0.38221,0.37557,0.36912,0.39878,0.37004,0.39848,0.37232,0.39077,0.38106
0.33643,0.33354,0.33921,0.32894,0.34828,0.33609,0.33298,0.33223,0.33781,0.33275,0.33055,0.35034,0.3416,0.36049,0.35335,0.33569,0.34156,0.35661,0.34973,0.3525,0.34495,0.35327,0.35248,0.35062,0.35288,0.35146,0.33847,0.32961,0.33883,0.32623,0.34494,0.3257,0.35058,0.33813,0.33384,0.32604,0.34546,0.33376,0.37622,0.34929,0.35436,0.33502,0.33718,0.33918,0.35506,0.34898,0.35537,0.34209,0.32761,0.34466,0.37164,0.34121,0.32983,0.32537,0.35501,0.33293,0.34034,0.36423,0.41504,0.34054,0.33292,0.32582,0.35512,0.343,0.32926,0.34068,0.35409,0.33874,0.3481,0.35275,0.33592,0.34167,0.35685,0.34006,0.33163,0.3383,0.32124,0.35586,0.33782,0.33224,0.33651,0.33185,0.32976,0.33626,0.33429,0.33847,0.33011,0.33635,0.32991,0.36887,0.33891,0.33694,0.35603,0.33978,0.3304,0.33881,0.33571,0.34658,0.35052,0.33331
0.29119,0.2941,0.29035,0.28496,0.28469,0.31722,0.33138,0.29415,0.34045,0.2936,0.29372,0.32072,0.30596,0.29601,0.31831,0.29628,0.31591,0.28976,0.30101,0.29702,0.31116,0.29019,0.31232,0.29617,0.29552,0.30943,0.29072,0.30988,0.30287,0.28235,0.28868,0.31687,0.31247,0.30077,0.30141,0.28821,0.31567,0.28838,0.31313,0.30043,0.30104,0.32283,0.31581,0.33976,0.33878,0.29819,0.29304,0.32472,0.29975,0.29266,0.31523,0.31387,0.29403,0.29537,0.31519,0.29959,0.28858,0.3173,0.30789,0.2882,0.28701,0.31965,0.32661,0.29885,0.29806,0.29897,0.3013,0.30914,0.31607,0.28956,0.32316,0.29588,0.32603,0.28733,0.30027,0.28613,0.31341,0.29478,0.2987,0.29546,0.31697,0.31566,0.28351,0.28994,0.31036,0.28889,0.31352,0.29821,0.29389,0.3121,0.3252,0.29334,0.34362,0.2962,0.38221,0.29849,0.31959,0.30922,0.28898,0.32117
