0.096082,0.11009,0.12398,0.13714,0.14943,0.16093,0.17212,0.18284,0.19335,0.20371,0.21395,0.22406,0.23402,0.2438,0.25459,0.26452,0.27436,0.28407,0.29363,0.30303,0.31222,0.32283,0.33215,0.34133,0.35035,0.35921,0.36788,0.37634,0.3846,0.39494,0.40329,0.41147,0.41947,0.42728,0.43489,0.44231,0.44951,0.45921,0.46646,0.47355,0.48045,0.48717,0.49371,0.50006,0.50872,0.51507,0.52126,0.5273,0.53317,0.53888,0.54443,0.54982,0.55762,0.56301,0.56826,0.57337,0.57834,0.58318,0.58789,0.59246,0.59945,0.60402,0.60848,0.61282,0.61705,0.62116,0.62517,0.63133,0.63533,0.63923,0.64303,0.64674,0.65036,0.65389,0.65733,0.66286,0.66629,0.66965,0.67293,0.67613,0.67925,0.6823,0.68528,0.69027,0.69325,0.69617,0.69902,0.7018,0.70453,0.70719,0.70979,0.71432,0.71693,0.71949,0.72199,0.72443,0.72683,0.72918,0.73325,0.7356,0.7379,0.74016,0.74237,0.74454,0.74667,0.74875,0.75247,0.75456,0.75661,0.75862,0.76059,0.76252,0.76442,0.76628,0.7697,0.77156,0.77339,0.77519,0.77696,0.7787,0.7804,0.78351,0.78521,0.78689,0.78854,0.79016,0.79175,0.79332,0.79486,0.79771,0.79925,0.80077,0.80226,0.80372,0.80516,0.80658,0.80797,0.8106,0.812,0.81337,0.81472,0.81605,0.81736,0.81865,0.82105,0.82234,0.82361,0.82486,0.82609,0.8273,0.82849,0.82966,0.83188,0.83305,0.8342,0.83534,0.83646,0.83757,0.83866,0.83973,0.84177,0.84284,0.8439,0.84494,0.84596,0.84697,0.84797,0.84984,0.85083,0.85181,0.85278,0.85373,0.85466,0.85559,0.8565,0.85823,0.85914,0.86004,0.86092,0.86179,0.86265,0.8635,0.86433,0.86593,0.86676,0.86759,0.8684,0.8692,0.86999,0.87076,0.87153,0.873,0.87377,0.87452,0.87527,0.876,0.87673,0.87744,0.8788,0.87951,0.88021
0.10661,0.12206,0.13739,0.1519,0.16546,0.17818,0.19055,0.20242,0.21405,0.22551,0.23682,0.24797,0.25894,0.26968,0.28148,0.29232,0.30302,0.31354,0.32387,0.33398,0.34385,0.35515,0.36506,0.37478,0.3843,0.39359,0.40266,0.41148,0.42004,0.43071,0.4393,0.44768,0.45584,0.46377,0.47148,0.47896,0.4862,0.49593,0.50318,0.51023,0.51707,0.52372,0.53017,0.53642,0.54497,0.55119,0.55725,0.56313,0.56885,0.5744,0.57979,0.58501,0.59263,0.59783,0.6029,0.60783,0.61263,0.61729,0.62182,0.62621,0.633,0.63739,0.64167,0.64583,0.64989,0.65384,0.65768,0.66364,0.66747,0.67121,0.67486,0.67841,0.68188,0.68526,0.68855,0.6939,0.69719,0.70041,0.70355,0.70661,0.7096,0.71253,0.71538,0.7202,0.72305,0.72585,0.72858,0.73125,0.73385,0.73641,0.7389,0.74326,0.74575,0.7482,0.75059,0.75294,0.75523,0.75747,0.76137,0.76362,0.76582,0.76798,0.77009,0.77216,0.77419,0.77618,0.77972,0.78171,0.78366,0.78557,0.78745,0.78929,0.7911,0.79287,0.79609,0.79786,0.7996,0.8013,0.80298,0.80462,0.80623,0.80914,0.81075,0.81233,0.81389,0.81541,0.81691,0.81838,0.81983,0.82248,0.82392,0.82534,0.82673,0.8281,0.82945,0.83078,0.83208,0.83449,0.83578,0.83706,0.83831,0.83955,0.84076,0.84195,0.84414,0.84532,0.84649,0.84764,0.84878,0.84989,0.85098,0.85206,0.85405,0.85512,0.85618,0.85722,0.85824,0.85924,0.86024,0.86121,0.86302,0.86399,0.86495,0.86589,0.86681,0.86772,0.86862,0.87027,0.87116,0.87204,0.8729,0.87376,0.8746,0.87542,0.87623,0.87774,0.87855,0.87935,0.88013,0.8809,0.88167,0.88242,0.88316,0.88453,0.88527,0.88599,0.88671,0.88741,0.8881,0.88879,0.88946,0.89072,0.89139,0.89205,0.8927,0.89334,0.89397,0.89459,0.89575,0.89637,0.89698
0.11863,0.13579,0.15283,0.16898,0.18408,0.19825,0.21203,0.22525,0.23819,0.25093,0.26348,0.27583,0.28794,0.29978,0.31275,0.32463,0.33633,0.3478,0.35902,0.36997,0.38062,0.39277,0.40339,0.41376,0.42388,0.43374,0.4433,0.45258,0.46155,0.47267,0.48159,0.49026,0.49867,0.50682,0.51471,0.52234,0.5297,0.53955,0.54686,0.55395,0.56082,0.56747,0.5739,0.58011,0.58858,0.59472,0.60069,0.60647,0.61207,0.6175,0.62275,0.62783,0.63522,0.64026,0.64515,0.6499,0.65451,0.65898,0.66332,0.66752,0.67399,0.67817,0.68223,0.68618,0.69002,0.69375,0.69737,0.70299,0.7066,0.7101,0.71352,0.71685,0.72009,0.72325,0.72632,0.73131,0.73437,0.73736,0.74027,0.74311,0.74588,0.74859,0.75122,0.75568,0.75831,0.76088,0.76339,0.76584,0.76824,0.77058,0.77287,0.77686,0.77915,0.78138,0.78357,0.78571,0.7878,0.78984,0.7934,0.79544,0.79744,0.7994,0.80132,0.80319,0.80503,0.80683,0.81004,0.81184,0.8136,0.81533,0.81702,0.81868,0.82031,0.8219,0.8248,0.82639,0.82795,0.82948,0.83098,0.83246,0.8339,0.8365,0.83794,0.83936,0.84075,0.84211,0.84345,0.84477,0.84606,0.84841,0.84969,0.85095,0.8522,0.85341,0.85461,0.85579,0.85694,0.85907,0.86022,0.86135,0.86246,0.86355,0.86462,0.86568,0.86759,0.86864,0.86967,0.87068,0.87168,0.87266,0.87362,0.87457,0.8763,0.87724,0.87816,0.87907,0.87997,0.88085,0.88171,0.88257,0.88414,0.88498,0.88581,0.88663,0.88744,0.88823,0.88901,0.89043,0.8912,0.89197,0.89272,0.89345,0.89418,0.89489,0.8956,0.89689,0.89758,0.89827,0.89895,0.89962,0.90027,0.90092,0.90155,0.90273,0.90336,0.90398,0.90459,0.90519,0.90579,0.90637,0.90695,0.90802,0.90859,0.90915,0.90971,0.91025,0.91079,0.91132,0.9123,0.91282,0.91334
0.12901,0.14769,0.16614,0.18357,0.19979,0.21495,0.22964,0.2437,0.25742,0.27089,0.28414,0.29715,0.3099,0.32233,0.33591,0.34834,0.36055,0.37249,0.38415,0.39549,0.40649,0.41897,0.42986,0.44046,0.45076,0.46075,0.47043,0.47977,0.48878,0.49989,0.50877,0.51739,0.52572,0.53377,0.54153,0.54902,0.55623,0.56588,0.573,0.5799,0.58656,0.593,0.59922,0.60522,0.61343,0.61935,0.62508,0.63064,0.63602,0.64122,0.64625,0.65112,0.65826,0.66308,0.66777,0.67231,0.67672,0.68099,0.68514,0.68915,0.69542,0.69942,0.70331,0.70709,0.71076,0.71434,0.71781,0.72326,0.72672,0.73009,0.73337,0.73657,0.73968,0.74271,0.74566,0.75051,0.75346,0.75634,0.75914,0.76188,0.76455,0.76715,0.7697,0.77402,0.77656,0.77904,0.78146,0.78383,0.78614,0.7884,0.79061,0.79447,0.79668,0.79883,0.80094,0.803,0.80502,0.80699,0.81041,0.81238,0.81431,0.81619,0.81804,0.81984,0.82161,0.82334,0.8264,0.82813,0.82982,0.83148,0.8331,0.83469,0.83625,0.83777,0.84051,0.84203,0.84352,0.84498,0.84641,0.84781,0.84919,0.85162,0.85298,0.85433,0.85564,0.85693,0.8582,0.85944,0.86066,0.86283,0.86404,0.86523,0.86639,0.86754,0.86866,0.86976,0.87084,0.87278,0.87386,0.87491,0.87594,0.87696,0.87795,0.87893,0.88066,0.88163,0.88258,0.88352,0.88444,0.88534,0.88622,0.88709,0.88865,0.88951,0.89036,0.89119,0.89201,0.89282,0.89361,0.89438,0.89578,0.89655,0.89731,0.89805,0.89878,0.8995,0.9002,0.90146,0.90216,0.90285,0.90352,0.90419,0.90484,0.90549,0.90612,0.90726,0.90788,0.9085,0.90911,0.9097,0.91029,0.91087,0.91144,0.91247,0.91303,0.91358,0.91413,0.91467,0.9152,0.91572,0.91623,0.91717,0.91767,0.91817,0.91867,0.91915,0.91963,0.9201,0.92095,0.92142,0.92188
0.14206,0.16232,0.18231,0.20116,0.21869,0.23505,0.25089,0.266,0.28071,0.2951,0.30919,0.32297,0.3364,0.34944,0.36361,0.37653,0.38914,0.40144,0.41339,0.42497,0.43616,0.44884,0.45984,0.47052,0.48087,0.49088,0.50055,0.50987,0.51883,0.52991,0.53872,0.54724,0.55547,0.56341,0.57105,0.57841,0.58549,0.59497,0.60194,0.60868,0.61518,0.62145,0.6275,0.63333,0.64132,0.64705,0.6526,0.65798,0.66317,0.66819,0.67304,0.67773,0.68461,0.68925,0.69375,0.69811,0.70234,0.70643,0.7104,0.71425,0.72025,0.72407,0.72778,0.73139,0.7349,0.73831,0.74161,0.7468,0.75009,0.7533,0.75642,0.75945,0.76241,0.76528,0.76808,0.77267,0.77545,0.77817,0.78082,0.78341,0.78593,0.78839,0.79078,0.79484,0.79722,0.79955,0.80183,0.80405,0.80622,0.80834,0.8104,0.81399,0.81605,0.81806,0.82003,0.82195,0.82383,0.82567,0.82882,0.83064,0.83243,0.83417,0.83588,0.83755,0.83919,0.84079,0.84358,0.84517,0.84672,0.84825,0.84974,0.85119,0.85262,0.85402,0.8565,0.85789,0.85925,0.86058,0.86188,0.86316,0.86441,0.86659,0.86783,0.86905,0.87024,0.87141,0.87255,0.87367,0.87477,0.87672,0.8778,0.87887,0.87992,0.88095,0.88195,0.88294,0.88391,0.88564,0.8866,0.88754,0.88846,0.88937,0.89026,0.89113,0.89267,0.89353,0.89438,0.89521,0.89602,0.89683,0.89761,0.89839,0.89976,0.90053,0.90128,0.90201,0.90274,0.90345,0.90415,0.90484,0.90607,0.90675,0.90742,0.90808,0.90872,0.90935,0.90998,0.91109,0.9117,0.91231,0.91291,0.91349,0.91407,0.91464,0.91519,0.9162,0.91675,0.91729,0.91782,0.91835,0.91887,0.91938,0.91988,0.92079,0.92128,0.92177,0.92225,0.92272,0.92319,0.92365,0.9241,0.92493,0.92537,0.92581,0.92625,0.92667,0.92709,0.92751,0.92826,0.92867,0.92908
0.15216,0.17384,0.19526,0.2155,0.23435,0.25195,0.26898,0.28521,0.30099,0.31639,0.33144,0.34611,0.36038,0.37419,0.38912,0.40268,0.41587,0.42867,0.44105,0.453,0.46449,0.47741,0.48859,0.49939,0.50981,0.51985,0.5295,0.53876,0.54763,0.55855,0.56721,0.57555,0.58359,0.59131,0.59873,0.60586,0.61269,0.6219,0.62861,0.63509,0.64133,0.64735,0.65314,0.65872,0.66644,0.67193,0.67725,0.68239,0.68736,0.69216,0.6968,0.70128,0.70794,0.71238,0.71669,0.72087,0.72492,0.72885,0.73265,0.73633,0.74214,0.7458,0.74937,0.75283,0.75619,0.75946,0.76264,0.76764,0.7708,0.77387,0.77686,0.77977,0.78261,0.78536,0.78805,0.79244,0.79511,0.79771,0.80025,0.80272,0.80513,0.80747,0.80976,0.81362,0.8159,0.81812,0.82028,0.8224,0.82446,0.82647,0.82844,0.83183,0.83378,0.83569,0.83755,0.83937,0.84114,0.84288,0.84583,0.84755,0.84923,0.85088,0.85248,0.85406,0.85559,0.85709,0.85969,0.86117,0.86263,0.86405,0.86544,0.8668,0.86814,0.86944,0.87172,0.87301,0.87427,0.87551,0.87672,0.8779,0.87906,0.88105,0.8822,0.88332,0.88442,0.88549,0.88655,0.88758,0.88859,0.89035,0.89135,0.89233,0.89329,0.89423,0.89515,0.89605,0.89694,0.89849,0.89937,0.90022,0.90106,0.90189,0.90269,0.90349,0.90486,0.90565,0.90641,0.90717,0.9079,0.90863,0.90934,0.91004,0.91126,0.91195,0.91263,0.91329,0.91394,0.91458,0.91521,0.91583,0.91693,0.91753,0.91813,0.91872,0.9193,0.91987,0.92042,0.9214,0.92196,0.9225,0.92303,0.92355,0.92407,0.92457,0.92507,0.92595,0.92645,0.92693,0.9274,0.92787,0.92833,0.92878,0.92923,0.93003,0.93047,0.9309,0.93133,0.93175,0.93216,0.93257,0.93297,0.9337,0.93409,0.93448,0.93487,0.93525,0.93562,0.93599,0.93665,0.93702,0.93737
0.16549,0.189,0.21215,0.23391,0.2541,0.2729,0.29101,0.30824,0.32494,0.34119,0.35702,0.3724,0.38729,0.40164,0.41706,0.43101,0.44452,0.45756,0.47013,0.4822,0.49376,0.50672,0.51789,0.52865,0.539,0.54894,0.55848,0.56761,0.57635,0.58714,0.59565,0.60384,0.61172,0.61929,0.62655,0.63352,0.6402,0.64923,0.65579,0.66211,0.66819,0.67406,0.6797,0.68513,0.69264,0.69797,0.70312,0.7081,0.71291,0.71756,0.72204,0.72637,0.73277,0.73704,0.74118,0.74519,0.74907,0.75283,0.75647,0.75999,0.76549,0.76898,0.77237,0.77566,0.77885,0.78194,0.78494,0.78963,0.7926,0.79549,0.7983,0.80104,0.80369,0.80627,0.80878,0.81285,0.81533,0.81775,0.82011,0.82241,0.82464,0.82682,0.82893,0.83246,0.83456,0.8366,0.83859,0.84054,0.84243,0.84427,0.84607,0.84914,0.85092,0.85265,0.85435,0.856,0.85762,0.85919,0.86184,0.86339,0.86491,0.86639,0.86784,0.86926,0.87064,0.87199,0.87429,0.87562,0.87692,0.8782,0.87944,0.88066,0.88184,0.883,0.88501,0.88616,0.88728,0.88838,0.88945,0.8905,0.89152,0.89327,0.89429,0.89528,0.89624,0.89719,0.89812,0.89903,0.89992,0.90146,0.90233,0.90319,0.90404,0.90486,0.90567,0.90646,0.90723,0.90859,0.90936,0.91011,0.91084,0.91156,0.91227,0.91296,0.91416,0.91484,0.91551,0.91617,0.91681,0.91745,0.91807,0.91867,0.91974,0.92034,0.92093,0.92151,0.92208,0.92264,0.92319,0.92373,0.92468,0.92521,0.92574,0.92625,0.92675,0.92725,0.92773,0.92859,0.92907,0.92955,0.93001,0.93047,0.93092,0.93136,0.93179,0.93257,0.933,0.93342,0.93384,0.93425,0.93465,0.93505,0.93544,0.93614,0.93653,0.93691,0.93728,0.93765,0.93801,0.93837,0.93872,0.93937,0.93972,0.94006,0.9404,0.94073,0.94106,0.94139,0.94198,0.9423,0.94262
0.17648,0.20169,0.22653,0.24989,0.27152,0.29159,0.31085,0.32909,0.34666,0.36367,0.38015,0.39608,0.41143,0.42615,0.44192,0.45611,0.46979,0.48296,0.4956,0.5077,0.51925,0.5322,0.54329,0.55396,0.56419,0.574,0.58338,0.59235,0.60092,0.61148,0.61979,0.62776,0.63543,0.64278,0.64983,0.65658,0.66304,0.67177,0.6781,0.6842,0.69007,0.69572,0.70115,0.70637,0.7136,0.71873,0.72368,0.72846,0.73308,0.73754,0.74184,0.74599,0.75212,0.75622,0.76018,0.76402,0.76774,0.77133,0.77481,0.77818,0.78342,0.78675,0.78998,0.79312,0.79616,0.79911,0.80197,0.80641,0.80924,0.81198,0.81465,0.81725,0.81977,0.82221,0.82459,0.82842,0.83077,0.83305,0.83528,0.83745,0.83955,0.8416,0.8436,0.84689,0.84887,0.85079,0.85266,0.85448,0.85625,0.85798,0.85966,0.86251,0.86417,0.86579,0.86737,0.86891,0.87041,0.87188,0.87431,0.87576,0.87716,0.87854,0.87988,0.88119,0.88247,0.88372,0.88582,0.88705,0.88825,0.88942,0.89057,0.89169,0.89278,0.89384,0.89567,0.89672,0.89775,0.89875,0.89973,0.90069,0.90163,0.90322,0.90414,0.90504,0.90593,0.90679,0.90763,0.90846,0.90927,0.91066,0.91146,0.91224,0.913,0.91375,0.91448,0.9152,0.9159,0.91712,0.91781,0.91849,0.91916,0.91981,0.92044,0.92107,0.92215,0.92276,0.92337,0.92396,0.92454,0.92511,0.92567,0.92622,0.92718,0.92772,0.92825,0.92878,0.92929,0.92979,0.93028,0.93077,0.93163,0.93211,0.93258,0.93304,0.93349,0.93394,0.93438,0.93515,0.93558,0.93601,0.93643,0.93684,0.93724,0.93764,0.93803,0.93873,0.93912,0.9395,0.93987,0.94024,0.94061,0.94096,0.94132,0.94196,0.9423,0.94265,0.94299,0.94332,0.94365,0.94397,0.94429,0.94487,0.94519,0.9455,0.94581,0.94611,0.94641,0.9467,0.94724,0.94753,0.94782
0.18748,0.21386,0.23973,0.26395,0.28629,0.30697,0.32678,0.34549,0.36348,0.38085,0.39762,0.41379,0.42931,0.44414,0.45994,0.47411,0.48773,0.50078,0.51326,0.52518,0.53652,0.5492,0.56004,0.57043,0.58038,0.5899,0.59899,0.60767,0.61595,0.62619,0.63421,0.6419,0.64929,0.65637,0.66316,0.66966,0.67589,0.68437,0.69047,0.69635,0.70202,0.70747,0.71272,0.71776,0.7248,0.72977,0.73457,0.73921,0.74369,0.74802,0.7522,0.75623,0.76223,0.76622,0.77009,0.77383,0.77746,0.78097,0.78436,0.78765,0.79278,0.79604,0.7992,0.80226,0.80524,0.80812,0.81092,0.81525,0.81802,0.8207,0.82331,0.82584,0.8283,0.83069,0.83302,0.83671,0.839,0.84123,0.8434,0.8455,0.84755,0.84954,0.85148,0.85463,0.85653,0.85839,0.8602,0.86195,0.86366,0.86533,0.86695,0.86963,0.87123,0.87278,0.87429,0.87576,0.8772,0.87859,0.88088,0.88225,0.88359,0.88489,0.88616,0.8874,0.88861,0.88979,0.89175,0.8929,0.89403,0.89513,0.89621,0.89726,0.89828,0.89928,0.90097,0.90195,0.90291,0.90385,0.90477,0.90566,0.90653,0.90799,0.90885,0.90969,0.91051,0.91131,0.9121,0.91286,0.91361,0.91489,0.91563,0.91635,0.91706,0.91775,0.91843,0.91909,0.91974,0.92086,0.9215,0.92213,0.92274,0.92334,0.92393,0.92451,0.9255,0.92607,0.92663,0.92718,0.92771,0.92824,0.92876,0.92926,0.93015,0.93065,0.93114,0.93162,0.9321,0.93256,0.93302,0.93347,0.93427,0.93471,0.93514,0.93557,0.93599,0.9364,0.93681,0.93753,0.93793,0.93833,0.93872,0.9391,0.93948,0.93985,0.94021,0.94087,0.94123,0.94159,0.94194,0.94228,0.94262,0.94295,0.94328,0.94389,0.94421,0.94454,0.94485,0.94517,0.94547,0.94578,0.94608,0.94663,0.94693,0.94722,0.94751,0.9478,0.94808,0.94836,0.94887,0.94915,0.94942
0.19774,0.22536,0.25239,0.27761,0.30078,0.32213,0.34248,0.36163,0.37999,0.39769,0.41476,0.4312,0.44698,0.46205,0.47813,0.49254,0.50639,0.51966,0.53235,0.54446,0.55597,0.56881,0.57977,0.59027,0.60031,0.6099,0.61905,0.62776,0.63605,0.64627,0.65427,0.66194,0.66929,0.67632,0.68305,0.68949,0.69564,0.70398,0.70998,0.71576,0.72132,0.72666,0.73179,0.73672,0.74355,0.74837,0.75302,0.75752,0.76185,0.76602,0.77005,0.77393,0.77965,0.78347,0.78716,0.79073,0.79419,0.79752,0.80075,0.80387,0.80869,0.81177,0.81474,0.81763,0.82042,0.82313,0.82575,0.82979,0.83237,0.83488,0.83731,0.83967,0.84196,0.84418,0.84633,0.84975,0.85187,0.85393,0.85593,0.85788,0.85977,0.8616,0.86339,0.86628,0.86804,0.86974,0.8714,0.87302,0.87458,0.87611,0.87759,0.88006,0.88151,0.88294,0.88432,0.88567,0.88698,0.88825,0.89034,0.89159,0.89282,0.89401,0.89517,0.8963,0.8974,0.89848,0.90027,0.90132,0.90235,0.90336,0.90434,0.9053,0.90623,0.90714,0.90869,0.90958,0.91046,0.91132,0.91215,0.91297,0.91376,0.9151,0.91589,0.91665,0.9174,0.91814,0.91885,0.91955,0.92024,0.92141,0.92209,0.92275,0.9234,0.92403,0.92465,0.92526,0.92585,0.92689,0.92747,0.92805,0.92861,0.92916,0.9297,0.93023,0.93115,0.93167,0.93219,0.93269,0.93318,0.93367,0.93414,0.93461,0.93543,0.93589,0.93635,0.93679,0.93723,0.93766,0.93808,0.93849,0.93923,0.93964,0.94005,0.94044,0.94083,0.94121,0.94159,0.94226,0.94263,0.943,0.94336,0.94372,0.94407,0.94441,0.94475,0.94536,0.9457,0.94603,0.94635,0.94667,0.94699,0.9473,0.94761,0.94817,0.94847,0.94877,0.94907,0.94936,0.94965,0.94993,0.95021,0.95073,0.95101,0.95128,0.95155,0.95182,0.95208,0.95234,0.95282,0.95307,0.95333
