6.0279,5.3485,5.3965,5.4665,5.4189,5.3921,5.4141,5.325,5.3372,5.4403,5.3381,5.3882,5.3853,5.4956,5.3258,5.5968,5.6769,5.6041,5.6273,5.5902,5.5364,5.4993,5.5741,5.5986,5.5185,5.6004,5.6001,5.5655,5.448,5.5548,5.6267,5.5692,5.5229,5.5091,5.5663,5.465,5.5859,5.5868,5.5603,5.518,5.5893,5.6251,5.4421,5.6013,5.4986,5.6472,5.5118,5.5327,5.5433,5.509,5.602,5.546,5.5233,5.5382,5.5343,5.5538,5.5615,5.5366,5.5426,5.5661,5.5457,5.6166,5.5417,5.447,6.1149,5.5631,5.5235,5.5635,5.6699,5.5842,5.5759,5.5435,5.5844,5.6187,5.7211,5.7494,5.573,5.5939,5.5822,5.564,5.6606,5.5569,5.5872,5.6307,5.6448,5.6135,5.5928,5.7071,5.6803,5.6803,5.6079,5.6461,5.6196,5.5748,5.6428,5.5545,5.6068,5.5631,5.6746,5.6188
3.2022,3.2565,3.1391,3.2316,3.1239,3.1186,3.1776,3.2609,3.2358,3.1699,3.1392,3.1164,3.1831,3.2849,3.1512,3.1417,3.1425,3.1366,3.1302,3.3559,3.3575,3.3258,3.2751,3.1372,3.0914,3.1254,3.2291,3.2382,3.1035,3.1497,3.1397,3.2065,3.3375,3.1028,3.102,3.1307,3.1399,3.1402,3.3013,3.1397,3.1191,3.1479,3.1094,3.1308,3.3077,3.1598,3.2912,3.1324,3.1256,3.2025,3.2759,3.1345,3.2501,3.1439,3.1682,3.2067,3.228,3.1335,3.186,3.1467,3.1645,3.2192,3.2324,3.137,3.4461,3.415,3.1898,3.2992,3.3389,3.3523,3.2137,3.2226,3.2735,3.1222,3.119,3.1182,3.1358,3.1373,3.5174,3.1586,3.5475,3.2124,3.1364,3.4418,3.1737,3.1604,3.1335,3.1457,3.2672,3.3468,3.1451,3.217,3.946,3.2418,3.1195,3.1393,3.1286,3.1292,3.2372,3.2003
1.9632,2.0721,2.0948,2.0662,1.9996,2.0591,2.0524,2.1093,2.0503,1.9944,2.1722,2.0982,2.0706,1.9224,2.1601,2.1331,2.0849,2.0159,2.0254,2.0739,2.0556,2.0252,2.0191,2.0732,2.1789,2.0673,2.0006,2.0977,2.0738,2.0662,1.9249,2.097,2.0962,2.0849,1.931,2.1731,2.126,2.0841,1.9616,2.0423,2.1607,2.0987,1.9837,2.0468,2.0889,2.0803,2.0376,2.0297,2.0951,2.1478,2.0942,2.0065,2.1069,2.0891,2.1667,1.9157,2.0815,2.0937,2.0979,1.9442,2.2043,2.1423,2.0928,1.9587,2.0473,2.0929,2.0731,1.9648,2.0842,2.1171,2.098,2.0422,2.0428,2.0826,2.1047,2.0109,2.0261,2.1029,2.1463,2.0235,2.0507,3.03,2.0846,2.0757,1.9366,2.0936,2.0865,2.0831,1.9261,2.1891,2.1447,2.0893,2.0089,2.0231,2.097,2.1184,2.087,2.0189,2.0895,2.1035
1.3558,1.5898,1.4502,1.4569,1.4869,1.4321,1.5135,1.3679,1.5326,1.3538,1.5216,1.3653,1.5293,1.3517,1.5912,1.4639,1.4838,1.4992,1.4152,1.6507,1.3544,1.5355,1.3509,1.6,1.3605,1.545,1.4079,1.5015,1.4356,1.4264,1.5101,1.3652,1.5117,1.369,1.5492,1.349,1.5412,1.3493,1.5439,1.3568,1.5856,1.4107,1.4535,1.4309,1.4972,1.5506,1.3884,1.5465,1.3442,1.5239,1.3527,1.5779,1.3753,1.52,1.3707,1.5266,1.4485,1.4497,1.4735,1.4521,1.5317,1.3588,1.4987,1.3535,1.5268,1.3549,1.6065,1.4396,1.58,1.417,1.4613,1.4467,1.5218,1.503,1.355,1.5155,1.3473,1.5345,1.357,1.5254,1.3549,1.5079,1.3461,1.5369,1.388,2.537,1.6006,1.3801,1.5255,1.372,1.4956,1.3622,1.5152,1.3717,1.5027,1.349,1.5913,1.4653,1.4322,1.4685
1.0552,1.0108,1.1739,1.0139,1.1414,1.0461,1.019,1.188,1.0179,1.1571,1.0552,1.0137,1.1919,1.0174,1.1565,1.0509,1.0225,1.2584,1.0088,1.1946,1.0114,1.0172,1.1972,1.0131,1.1981,1.0487,1.0461,1.2269,1.0222,1.2113,1.0151,1.0325,1.1607,1.0136,1.1817,1.0251,1.0175,1.2189,1.0067,1.1752,1.0145,1.0238,1.1943,1.0034,1.2068,1.0314,1.0488,1.1572,1.0065,1.2088,1.0209,1.0601,1.1506,1.0081,1.1836,1.0408,1.0458,1.1465,1.0753,1.1727,1.0114,1.0293,1.1696,1.018,1.182,1.0324,1.0505,1.1468,1.0152,1.194,1.0121,1.0329,1.1961,1.0155,1.1877,1.0101,1.0499,1.187,1.0257,1.2081,1.0104,1.0468,1.1804,1.0212,1.1718,1.0146,1.0544,1.2197,1.0102,1.2201,1.0154,1.0398,1.221,1.0065,1.1963,1.0058,1.0377,1.2107,1.0421,1.1776
0.79041,0.80345,1.0051,0.83871,0.8041,0.88737,1.3508,0.8072,0.79956,1.0786,0.79286,0.79826,0.97119,0.80444,0.79392,0.86564,0.87988,0.79578,0.85135,0.916,0.79229,0.81541,1.0043,0.79929,0.79914,0.9546,0.80279,0.80385,0.96214,0.79808,0.85087,0.9795,0.80758,0.79703,1.006,0.82773,0.79442,0.88623,0.87685,0.79814,0.8526,0.91838,0.81249,0.80957,0.99047,0.793,0.79438,0.96259,0.80775,0.79674,0.9627,0.79087,0.79713,0.97561,0.8284,0.80378,0.88466,0.88072,0.78959,0.86503,0.91462,0.79167,0.8131,0.98605,0.80224,0.79261,0.97737,0.80928,0.8011,0.98218,0.8219,0.80172,0.9784,0.81766,0.79679,0.89007,0.89415,0.82425,0.86814,0.93593,0.80836,0.82365,0.97077,0.80996,0.80625,0.96915,0.79497,0.79825,0.95981,0.79578,0.79255,1.014,0.82026,0.78865,0.91075,0.94904,0.79032,0.86895,0.92098,0.78628
0.62796,0.76682,0.66274,0.6395,0.63165,0.77347,0.70143,0.63278,0.62429,0.76409,0.70505,0.62709,0.62859,0.75996,0.73104,0.64471,0.63337,0.76953,0.69125,0.63263,0.64085,0.78904,0.6681,0.63151,0.63492,0.75997,0.71075,0.63443,0.63107,0.759,0.68024,0.6427,0.63034,0.76836,0.72006,0.62569,0.62422,0.79771,1.7337,0.81253,0.62914,0.62589,0.67593,0.81956,0.64465,0.63426,0.69671,0.75859,0.63138,0.63095,0.69448,0.75289,0.63089,0.63539,0.67591,0.73646,0.63905,0.67347,0.69482,0.72785,0.62979,0.62565,0.67979,0.7505,0.6234,0.63595,0.67524,0.7591,0.62628,0.63455,0.68556,0.7428,0.63938,0.63827,0.69286,0.75941,0.63857,0.62707,0.66411,0.76475,0.62859,0.63281,0.66339,0.74803,0.63064,0.62556,0.66215,0.77024,0.63515,0.62483,0.65889,0.75942,0.62937,0.62789,0.65927,0.78207,0.62679,0.63435,0.66111,0.79689
0.53821,0.5361,0.54198,0.62186,0.67849,0.54037,0.5443,0.5524,0.69461,0.5284,0.53893,0.52847,0.58903,0.64963,0.55836,0.52995,0.52896,0.64537,0.61224,0.53912,0.52913,0.53148,0.67333,0.56328,0.53528,0.53815,0.54739,0.73702,0.55806,0.54009,0.5279,0.58884,0.65232,0.52918,0.52344,0.54086,0.65288,0.61568,0.52663,0.53843,0.53328,0.68194,0.55769,0.5508,0.53455,0.5546,0.70188,0.54842,0.52453,0.53272,0.57471,0.65539,0.54533,0.53157,0.55338,0.64505,0.60434,0.52896,0.60232,0.53676,0.80521,0.54629,0.52949,0.54007,0.58785,0.63275,0.52783,0.53962,0.52729,0.67914,0.62728,0.53503,0.52043,0.53596,0.66638,0.57689,0.53321,0.53153,0.54233,0.73727,1.6273,0.54656,0.52523,0.53508,0.52877,0.53278,0.53398,0.53474,0.53508,0.52957,0.60275,0.53601,0.52986,0.53221,0.58807,0.57815,0.53414,0.53668,0.52771,0.53963
0.44134,0.45018,0.45078,0.50168,0.44255,0.50355,0.45762,0.45703,0.43982,0.44933,0.59894,0.4627,0.45093,0.43712,0.43673,0.44148,0.43973,0.44153,0.45126,0.44487,0.45015,0.44077,0.50738,0.45128,0.43915,0.44248,0.45172,0.57363,0.48321,0.44369,0.44598,0.45722,0.45006,0.44223,0.44675,0.4457,0.45539,0.44713,0.44154,0.58907,0.44841,0.44978,0.43899,0.45391,0.54033,0.44187,0.44066,0.4504,0.45335,0.44012,0.43784,0.44346,0.4425,0.44147,0.44518,0.44755,0.55968,0.44395,0.44613,0.4507,0.45819,0.55253,0.44328,0.44229,0.45189,0.44408,0.44316,0.44816,0.45695,0.43615,0.44363,0.44255,0.45242,0.53338,0.44166,0.45769,0.44766,0.45164,0.55072,0.44366,0.44203,0.44452,0.44225,0.44276,0.44511,0.44476,0.44212,0.44076,0.4429,0.45241,0.55881,0.44293,0.43782,0.44726,0.43842,0.54189,0.46316,0.45717,0.44275,0.44535
0.38302,0.37715,0.38508,0.38121,0.37993,0.3978,0.38719,0.39,0.45407,0.38391,0.40038,0.38788,0.37944,0.49168,0.51244,0.39676,0.37999,0.3785,0.38119,0.38843,0.48826,0.46227,0.43302,0.43343,0.41776,0.45684,0.40852,0.4032,0.41447,0.40258,0.45696,0.40534,0.43449,0.4735,0.38332,0.38937,0.38616,0.37772,0.40247,0.51073,0.39413,0.41519,0.40841,0.40844,0.4892,0.4122,0.40936,0.40501,0.41044,0.39516,0.41809,0.40531,0.53822,0.38322,0.38739,0.38406,0.38545,0.48072,0.43724,0.40843,0.4017,0.40655,0.40617,0.4,0.40229,0.40258,0.39309,0.39848,0.40937,0.4053,0.45386,0.39922,0.37796,0.39025,0.3851,0.3817,0.48932,0.44339,0.41331,0.39938,0.39838,0.40108,0.39801,0.40022,0.41239,0.39824,0.3985,0.40385,0.40871,0.44866,0.39631,0.38558,0.38165,0.38572,0.38739,0.51086,0.45167,0.39878,0.40389,0.4135
